# plWordNet	pol	http://plwordnet.pwr.wroc.pl/wordnet/	wordnet
00856847-n	lemma	homoseksualność
00856847-n	lemma	homoseksualizm
00857160-n	lemma	biseksualizm
00857424-n	lemma	safizm
00857424-n	lemma	homoseksualizm kobiecy
00857424-n	lemma	trybadyzm
00857424-n	lemma	miłość lesbijska
00857664-n	lemma	heteroseksualizm
00857664-n	lemma	heteroseksualność
00857872-n	lemma	pederastia
00858849-n	lemma	półsen
00858849-n	lemma	drzemka
00861611-n	lemma	tropizm
00862399-n	lemma	fototropizm
00862686-n	lemma	taksja
00862686-n	lemma	taktyzm
00862859-n	lemma	chemotaksja
00863017-n	lemma	chemotaksja ujemna
00863121-n	lemma	chemotaksja dodatnia
00863222-n	lemma	kineza
00867983-n	lemma	dreszcz
00867983-n	lemma	ciarki
00867983-n	lemma	drżączka
00867983-n	lemma	dreszcze
00867983-n	lemma	ciągoty
00869583-n	lemma	działanie matematyczne
00869583-n	lemma	operacja
00869583-n	lemma	działanie
00870312-n	lemma	permutacja
00870640-n	lemma	różniczkowanie
00871418-n	lemma	całkowanie
00871862-n	lemma	odejmowanie
00872107-n	lemma	dodanie
00872107-n	lemma	dodawanie
00872107-n	lemma	sumowanie
00883297-n	lemma	edukacja
00883297-n	lemma	nauka
00887544-n	lemma	sport zespołowy
00887882-n	lemma	katecheza
00889472-n	lemma	lekcja
00890808-n	lemma	fakultet
00892145-n	lemma	seminarium
00897026-n	lemma	próba
00897365-n	lemma	próba generalna
00904904-n	lemma	kserografia
00909672-n	lemma	koronkarstwo
00916147-n	lemma	akwakultura
00918055-n	lemma	monokultura
00921790-n	lemma	żniwa
00923802-n	lemma	zindustrializowanie
00923802-n	lemma	uprzemysłowienie
00923802-n	lemma	industralizacja
00924579-n	lemma	mapografia
00924579-n	lemma	kartografia
00925732-n	lemma	kowalka
00925732-n	lemma	kowalstwo
00929718-n	lemma	piśmiennictwo
00931217-n	lemma	dziejopisarstwo
00931217-n	lemma	kronikarstwo
00931217-n	lemma	chronografia
00931721-n	lemma	leksykografia
00932298-n	lemma	urzeczowienie
00932298-n	lemma	uprzedmiotowienie
00932298-n	lemma	reifikacja
00933420-n	lemma	sztuka
00936456-n	lemma	origami
00936620-n	lemma	malarstwo
00937656-n	lemma	rzeźba
00938240-n	lemma	pirografia
00938791-n	lemma	grawerstwo
00938791-n	lemma	grawerka
00942440-n	lemma	petroglif
00998604-n	lemma	antropometria
01000276-n	lemma	kolimacja
01001814-n	lemma	kalorymetria
01002413-n	lemma	hydrometria
01003272-n	lemma	fotometria
01006054-n	lemma	elektromiografia
01009507-n	lemma	kodyfikacja
01012712-n	lemma	rozgraniczenie
01012712-n	lemma	klasyfikacja
01012712-n	lemma	segregacja
01012712-n	lemma	kategoryzacja
01012712-n	lemma	kwalifikacja
01012712-n	lemma	podział
01013971-n	lemma	typologia
01015689-n	lemma	konchyliologia
01015689-n	lemma	konchologia
01015996-n	lemma	numizmatyka
01016420-n	lemma	filatelistyka
01017987-n	lemma	kontynuacja
01018366-n	lemma	prolongacja
01018366-n	lemma	prolongata
01018951-n	lemma	echolalia
01028082-n	lemma	rytuał
01028082-n	lemma	obrządek
01028082-n	lemma	akt
01028082-n	lemma	ceremoniał
01028082-n	lemma	obrzęd
01028082-n	lemma	ryt
01028655-n	lemma	cześć
01028655-n	lemma	latria
01028655-n	lemma	kult
01029114-n	lemma	ubóstwienie
01029114-n	lemma	apoteoza
01029114-n	lemma	deifikacja
01030280-n	lemma	orgia
01031194-n	lemma	obrzezanie
